CASE;SERIAL;QUESTNNR;MODE;STARTED;LZ02_01;LZ03_01;LZ04_01;ZE02_01;ZE03_01;PL01_01;PL02_01;SM02_01;SM02_02;SM02_03;SE01_03;TE_Bel_1;TE_Bel_2;TE_Bel_3;TE_Bel_4;TE_Bel_5;TE_Bel_6;TE03_01;TE04_01;TE05_01;TE06_01;TE07_01;TE08_01;TE09_01;TE10_01;TE11_01;TE12_01;TE13_01;TE14_01;TE15_01;TE16;ZG01_CP;ZG01;ZG02_CP;ZG02;ZG03_CP;ZG03;ZG04_CP;ZG04;ZG05_CP;ZG05;AI01_pts;AI01_rgs;AI01_01;AI02_01;AI06_01;AI12_01;TIME001;TIME002;TIME003;TIME004;TIME005;TIME006;TIME007;TIME008;TIME009;TIME010;TIME011;TIME012;TIME013;TIME015;TIME016;TIME_SUM;MAILSENT;LASTDATA;FINISHED;Q_VIEWER;LASTPAGE;MAXPAGE;MISSING;MISSREL;TIME_RSI;DEG_TIME
3910;NK144173;TA03;interview;24.01.2021 14:01;Ich werde für meine Klausuren lernen.;5;5;0h;5h;5;Ich werde den Tag über, mit eingeplanten Pausen, für meine Klausuren lernen. ;5;5;1;6;4;1;1;4;1;3;5;0h;3h;5;2;5;5;5;4;5;Ich werde an meiner Vorlesung konzentriert teilnehmen, diese Nacharbeiten und für die Klausuren lernen.;5;5;1;300;2;291;7;275;5;242;1;130;6;;;;;2;;3;29;64;8;4;27031;4;21;18;22;60;6;287;;1;527;24.01.2021 06:00;24.01.2021 21:40;1;0;16;16;0;0;01. Apr;8
3913;AW495873;TA03;interview;24.01.2021 14:14;Karteikarten erstellen + lernen;5;4;0h;3h;1;-;1;1;6;2;2;1;1;1;1;5;1;0h;30min;-1;4;3;2;1;1;-1;-;1;1;1;300;7;291;7;278;7;249;6;132;7;;;;;4;;30;524;36;21;9;36314;76;18;30;23;22;4;321;;3;530;24.01.2021 06:00;25.01.2021 00:38;1;0;16;16;0;0;0.69;4
3915;AS223792;TA03;interview;24.01.2021 14:23;Nichts;6;1;0h;0h;1;Nichts;1;1;3;1;1;1;1;5;1;5;-1;0;0;-1;6;1;1;1;1;-1;"Vorlesungen anhören 
Lernen";1;1;2;301;4;291;4;278;4;;;133;5;;;;;;;25;19;82;6;4;67371;6;26;8;9;24;3;;;;212;24.01.2021 06:00;25.01.2021 09:10;0;0;12;12;0;0;Jan 26;22
3918;KY245171;TA03;interview;24.01.2021 14:36;Nacharbeiten und Lernen;5;4;2h;4h ;1;Habe keinen konkreten Plan;3;5;5;4;;;;;;;;;;;;;;;;;;;;;301;6;291;4;;;;;;;;;;;;;7;60;29;9;5;;;;;;;;;;;110;24.01.2021 06:00;24.01.2021 14:38;0;0;5;5;0;0;0.95;6
3919;VK722412;TA03;interview;24.01.2021 14:39;- keine festen Zielen, vielleicht etwas Lernen oder anschauen;6;2;1h30min;1h;5;/;3;2;1;5;1;4;1;6;1;1;6;1h30min;1h;2;5;3;2;1;1;5;#NAME?;1;1;1;301;5;291;3;277;1;;;131;2;;;;;;;3;23;18;6;2;29661;3;10;17;15;38;1;;;;136;24.01.2021 06:01;24.01.2021 22:55;0;0;12;12;0;0;Jan 71;36
3921;VC376826;TA03;interview;24.01.2021 14:55;Allg. Psychologie lernen;5;5;0h;7h;3;/;2;2;5;4;4;1;1;1;1;1;4;0h;7h;-1;5;3;4;4;6;-1;/;1;2;1;301;5;292;1;278;4;251;6;133;7;;;;;15;;3;13;15;5;5;37610;2;15;20;20;16;2;32;1;2;151;24.01.2021 06:01;25.01.2021 01:24;1;0;16;16;3;1;Jan 84;78
3931;UT655437;TE03;interview;24.01.2021 17:52;;;;;;;;;;;;2;1;1;6;1;5;-1;0;2h;-1;6;2;3;2;1;-1;Sehr strukturiert in die Woche zu starten und die restlichen kartei karten und mind maps fertig stelle;2;1;2;301;1;;;267;1;;;126;4;;;;;5;;4;18;17;24;67;4;578;;;5;;;;;;0;24.01.2021 16:01;24.01.2021 18:04;1;0;10;10;0;0;;100
3932;RT652696;TE03;interview;24.01.2021 18:35;;;;;;;;;;;;1;1;1;6;3;1;-1;0h;0h;-1;1;1;1;1;1;1;Früh genug anfangen und ruhig bleiben :) Lass dich nicht von anderen stressen. Du bist gut in der Zeit.;1;1;2;301;6;;;268;6;;;126;4;;;;;11;;4;22;23;17;159;3;286;;;3;;;;;;0;24.01.2021 16:01;24.01.2021 18:44;1;0;10;10;0;0;;100
3939;YN129325;TA01;interview;25.01.2021 07:38;vorlesungen und seminare;6;5;2h;1h20min;6;"1120 bis 1240 vorlesung allg psych grund
1600 bis 1800 seminar kognition";5;6;3;6;4;4;5;3;1;1;4;1h20min;2h;6;3;4;3;4;3;-1;präsenz reicht;1;1;1;302;5;292;6;279;2;271;3;143;2;;;;;;;5;36;60;12;5;32657;23812;77;51;55;66;3;160;;2;481;25.01.2021 06:00;25.01.2021 23:28;1;0;16;16;0;0;0.94;9
3940;XY216464;TA01;interview;25.01.2021 07:39;#NAME?;5;5;4h30h;3h;4;"-8-10 JuAr
-10-12 SoWi
-joggen
-HA
-16-18 Kognition
";5;5;2;5;5;5;1;2;1;1;4;4h30min;3h;-1;2;5;4;4;1;4;#NAME?;1;2;1;302;1;292;5;294;3;268;2;141;7;;;;;;;6;55;133;9;5;49545;12;36;40;24;46;4;175;;2;547;25.01.2021 06:00;25.01.2021 21:34;1;0;16;16;0;0;0.96;5
3944;XS659581;TA01;interview;25.01.2021 07:54;#NAME?;5;4;4h 30min;3h;5;"-bis 9 30 Uhr lernen
-10 bis 12 Uhr Seminar
-12 30 Uhr bis 13 Uhr vorbereiten
-14 bis 16 Uhr Seminar
-16 bis 18 Uhr Seminar
-abends evtl. nachbereiten
";4;4;6;4;4;6;1;1;1;1;5;4h 30min;3h;3;4;5;5;4;3;5;#NAME?;3;4;1;302;5;293;4;288;2;263;4;136;5;;;;;;;2;25;227;7;4;42000;3;30;63;137;21;3;195;;1;607;25.01.2021 06:00;25.01.2021 19:46;1;0;16;16;0;0;Jan 51;35
3945;FL248294;TA01;interview;25.01.2021 07:57;#NAME?;4;5;4h;5h;5;#NAME?;4;4;4;5;6;5;1;4;1;2;5;4h;6h;5;1;5;5;6;4;5;#NAME?;4;5;1;302;2;293;2;284;3;261;6;135;2;;;;;;;2;23;63;11;3;37838;2;17;21;14;37;1;855;;1;364;25.01.2021 06:00;25.01.2021 18:45;1;0;16;16;0;0;01. Sep;52
3946;GK718459;TA01;interview;25.01.2021 07:58;ESE abschliesßen;6;5;2h;4h;5;erst Steinbrik, dann Jurkowski und zum Schluss ESE live;4;2;1;6;4;3;1;1;1;1;3;1h;4h;3;6;4;4;3;2;3;bleib dran und Konzentriert!!!;4;4;1;302;7;293;7;294;5;269;1;141;2;;;;;;;6;52;48;17;7;50350;7;13;40;23;28;3;161;;3;408;25.01.2021 06:00;25.01.2021 22:04;1;0;16;16;0;0;Jan 13;10
3948;BC191415;TA01;interview;25.01.2021 08:06;#NAME?;5;5;1h 30min;8h;5;"Vormittag: Entwp, Seminar
Nachmittag: EW, Entwp.
Abend: Forschung";3;2;5;4;3;2;1;1;3;1;4;45min;4h 30min;3;1;6;5;3;5;5;Anforderungen an mich selber zurückschrauben und nur so viel vornehmen. wie ich auch wirklich schaffen kann. ;4;3;1;303;2;293;5;290;1;264;5;136;5;;;;;;;5;60;82;10;5;43668;5;22;35;17;75;2;171;;1;490;25.01.2021 06:00;25.01.2021 20:22;1;0;16;16;0;0;Jan 28;17
3949;MB259846;TA01;interview;25.01.2021 08:06;#NAME?;5;5;2h;6h;6;"Morgens: Vorlesung und Tutorium

Mittags/Nachmittags: Text lesen/ Lernen, mit dem Hund rausgehen und evtl Workout

Abends: Lernen";4;4;3;4;5;3;1;3;1;3;6;2h;6h;5;1;5;5;5;5;5;Weitermachen und fokussiert bleiben;5;4;1;303;2;293;6;291;4;265;2;139;5;;;;;;;20;49;74;6;4;45440;3;15;13;18;34;2;157;;4;399;25.01.2021 06:00;25.01.2021 20:50;1;0;16;16;0;0;01. Apr;24
3951;GS366714;TA01;interview;25.01.2021 08:15;"Kindheitspsychologie
Kunstgeschichte vorlesung
malereiauftrag
kunstgeschichte seminar
klausurvorbereitung";6;5;6;4;6;siehe erste seite;5;5;5;5;1;4;1;1;1;1;4;6;1;3;5;4;2;3;5;4;"statistik
zeichnen
klausurvorbereitung";4;2;1;304;1;293;6;288;6;263;2;136;3;;;;;;;5;50;22;9;2;41037;5;14;21;63;84;3;192;4;2;476;25.01.2021 06:00;25.01.2021 19:47;1;0;16;16;3;1;Jan 51;32
3952;BS791494;TA01;interview;25.01.2021 08:16;"zwei VL (EwPsych, EW)
EWPsych und FoMeth lernen
Wdh. EW";4;5;0h;5h-7h;2;maximal bis 19 Uhr;5;4;3;5;3;1;1;1;1;1;5;0h;7h;6;1;5;4;4;3;5;Pausen mit Bewegung zu machen.;4;4;1;304;6;294;6;285;2;262;4;135;3;;;;;;;26;90;83;40;5;37461;185;52;20;40;38;5;164;;1;542;25.01.2021 06:00;25.01.2021 18:53;1;0;16;16;0;0;0.92;11
3953;ET745775;TA01;interview;25.01.2021 08:16;#NAME?;5;4;2h 30min;5h;4;Stundenplan;5;5;3;5;4;3;1;1;1;2;4;2h 30 min;4h;5;4;4;4;4;3;4;Widme dich deinen Karteikarten;3;4;1;304;2;293;2;296;4;271;1;141;3;;;;;;;5;46;43;10;4;51009;12;19;21;27;43;5;2739;;2;406;25.01.2021 06:00;25.01.2021 23:16;1;0;16;16;0;0;01. Jan;12
3954;LB318186;TA01;interview;25.01.2021 08:19;vorlesung;5;5;0h00min;6h00min;1;-;4;4;5;5;5;1;1;1;2;2;6;0h00min;5h00min;-1;2;4;4;4;1;5;uni;1;2;1;304;5;293;3;284;7;258;5;134;7;;;;;;;11;11;19;6;6;34459;19;12;16;13;15;18;166;16;3;331;25.01.2021 06:00;25.01.2021 17:59;1;0;16;16;3;1;Jan 52;47
3956;KZ623294;TA01;interview;25.01.2021 08:21;"Moderne Erziehungswissenschaft wiederholen
Pädagogische Bewegungen lernen ";5;5;1h 30min;4h;5;"Wiederholen Moderene EW
Teilnahme Seminar
Pädagogische Bewegungen lernen 
";4;3;5;5;5;4;1;2;1;4;3;1h;4h;2;4;3;4;3;4;-1;Zeitplan einhalten ;2;3;1;304;4;294;3;293;5;265;2;140;5;;;;;;Es gab wieder Probleme mit dem abspielen, weis ;3;62;72;7;5;45013;2;14;13;31;39;2;61;19;2;332;25.01.2021 06:00;25.01.2021 20:56;1;0;16;16;0;0;Jan 61;33
3957;QF853686;TA01;interview;25.01.2021 08:26;"Morgens: Sowie schauen und Inhaltsverzeichnis fm machen 

Mittags: BIB Literatur ausleihen, Forschi und All.psy lernen (Jeweils 30min) ";4;4;2;4;5;:);4;4;4;5;2;1;1;1;1;1;5;2;3;5;3;5;4;4;5;-1;:);3;3;1;304;2;295;6;284;4;258;1;135;4;;;;;;;2;77;13;5;3;34338;3;13;9;13;14;2;7;2;;163;25.01.2021 06:00;25.01.2021 18:01;0;0;15;15;3;1;Feb 36;125
3960;RH615392;TA01;interview;25.01.2021 08:29;Aufgabe 2 Hausarbeit;5;4;3h;2h;1;Kein konkreter Plan;2;2;4;5;3;3;1;3;1;1;3;3h;2h;-1;3;4;3;3;3;3;forschungsmethoden zuende lernen;1;1;1;304;7;295;6;280;4;254;6;134;7;;;;;;;8;35;32;26;41;30136;2;40;15;19;49;2;161;;2;397;25.01.2021 06:00;25.01.2021 16:58;1;0;16;16;0;0;Jan 37;27
3961;UB531682;TA01;interview;25.01.2021 08:29;;-9;-9;1h;0;1;;1;1;3;1;1;1;1;1;1;1;-1;30min;0;-1;6;-9;-9;1;-9;-1;;1;1;2;305;7;295;2;280;1;267;3;141;7;;;;;;;1;7;30;5;4;30703;15140;8;21;76;19;8;643;;5;309;25.01.2021 06:00;25.01.2021 21:27;1;0;16;16;26;25;Jan 59;73
3962;XB482288;TA01;interview;25.01.2021 08:30;Lernen und Stoff durch das Lösen von Übungsaufgaben festigen;5;5;1h30min;4h;5;"3 Stoffeinheiten + Übungsaufgaben
Seminar Kognition";4;4;2;5;5;4;1;1;2;1;6;1h 30 min;4h;6;1;4;5;5;3;6;-;2;2;1;306;2;295;3;278;7;254;3;133;6;;;;;;;4;34;48;9;4;27807;10;25;19;45;758;2;1437;;2;419;25.01.2021 06:00;25.01.2021 16:54;1;0;16;16;0;0;Jan 14;18
3963;NK144173;TA01;interview;25.01.2021 08:32;Ich werde meine Vorlesung konzentriert Verfolgen und anschließend für meine Klausuren lernen.;6;5;1h 30min;5h;5;Ich werde zuerst meine Vorlesung vorbereiten, diese anschließend konzentriert verfolgen. Zum Schluss erde ich für meine Klausuren lernen.;5;5;1;5;4;4;1;4;1;5;5;1h 30min;3h;4;2;5;5;4;4;5;Ich erde meine Vorlesungen gewissenhaft bearbeiten und für die Klausuren lernen.;4;3;1;306;6;296;1;294;3;268;1;141;5;;;;;;;4;31;62;6;4;47077;3;17;38;18;48;2;161;;2;396;25.01.2021 06:00;25.01.2021 21:43;1;0;16;16;0;0;Jan 46;24
3965;EP831244;TA01;interview;25.01.2021 08:33;"Zwei Vorlesungen
Seminar 
mindmap";5;5;1h;6h;5;Workout;4;4;6;5;6;2;1;2;1;1;5;1h;7h;6;2;5;5;5;4;5;"Statistik 
AB
Lernen, Mindmap";4;4;1;306;4;296;3;290;3;265;5;136;2;;;;;;;2;32;24;9;7;42280;3;11;19;62;116;2;404;;2;458;25.01.2021 06:00;25.01.2021 20:29;1;0;16;16;0;0;Jan 54;36
3967;PW785611;TA01;interview;25.01.2021 08:34;"Aufgaben für Forschungsmethoden Ew und Grundbegriffe Ew machen
Prüfungsvorbereitung";6;5;3h;4h;4;"08.30-09.00: Glossarbegriffe Forschungsmethoden Ew
09.00-10.00: Text lesen Grundbegriffe Ew
Frühstück
10.15-11.45: Forschungsmethoden Ew Tutorium
Mittagessen
13.00-14.15: Text weiterlesen, evt. texterschließende Fragen bearbeiten, wenn vorhanden
14.15-15.45: Seminar Grundbegriffe Ew
16.30-offen: Prüfungsvorbereitung Forschungsmethoden beenden
  + Grundbegriffe Ew anfangen + Einführung Ew weitermachen";4;4;5;4;6;4;1;3;1;4;5;2h 30min;5h;6;6;5;4;5;4;4;weniger ablenken, mehr kleine Pausen einlegen, mehr schaffen!;5;4;1;306;3;297;2;294;5;266;5;141;7;;;;;;;3;50;315;9;4;44232;27;21;23;110;57;2;167;;1;705;25.01.2021 06:00;25.01.2021 21:05;1;0;16;16;0;0;Jan 21;20
3969;DC443849;TA01;interview;25.01.2021 08:37;"Vorlesung bearbeiten
lernen
Seminar
einen Text zusammenfassen
Tutorium
lernen";4;5;3h;7h;5;"Vorlesung
(essen)
lernen
Seminar
Text zusammenfassen
Tutorium
abendbrot
lernen
";5;5;4;4;5;5;1;1;1;1;5;2h 30min;8h;4;2;5;5;4;3;5;"direkt anfange
konzentriert arbeiten 
produktiv sein";2;2;1;306;1;297;5;294;4;268;5;141;4;;;;;;;2;44;104;14;7;47494;2;13;64;31;35;2;412;;1;488;25.01.2021 06:00;25.01.2021 22:01;1;0;16;16;0;0;Jan 49;31
3972;FH839757;TA01;interview;25.01.2021 08:46;"vorlesung steinbrink
vorlesung wilkens
1h lernen";5;2;1h 30min;2h30min;3;"2 vorlesungen
1h lernen";1;1;6;5;1;1;1;1;1;1;2;0min;0min;1;6;1;1;1;1;1;Vorlesungen und lernen;1;1;2;306;7;297;4;293;6;265;7;140;1;;;;;;;4;43;49;9;6;43349;4;43;37;15;27;3;4;3;3;250;25.01.2021 06:00;25.01.2021 20:53;1;0;16;16;3;1;Jan 53;61
3974;KY245171;TA01;interview;25.01.2021 08:54;Trotz meiner Erkältung zu Lernen und Vorlesungen mitzumachen ;4;6;3h 30min;4h;1;Habe keine konkrete Orientierung ;4;4;5;4;;;;;;;;;;;;;;;;;;;;;307;2;298;3;;;;;;;;;;;;;7;117;32;11;5;;;;;;;;;;;172;25.01.2021 06:00;25.01.2021 08:57;0;0;5;5;0;0;Jan 24;19
3976;BV722553;TA01;interview;25.01.2021 08:59;"V 4 Firschungsmethoden WDH & V5 beginnen
V 6 Psy fertig zusamenf. 
EW  Neues zusammenfassen 
Entw.psy anschauen";3;5;2h;3h;6;"9:00 V 4 Firschungsmethoden WDH & V5 beginnen
10:15 V 6 Psy fertig zusamenf. 
11:00 Yoga/ Frühstück 
12:15 Seminar 
14:00 EW  Neues zusammenfassen 
15:00 Entw.psy anschauen";5;2;6;3;4;4;1;1;1;1;1;1h;1h;1;6;1;1;1;1;1;weniger YouTube, an den Lernplan halten, kein Multitasking!!!;2;5;1;307;7;299;5;284;3;263;2;134;6;;;;;;;9;102;226;11;4;32063;4;18;20;15;43;3;5498;4;1;629;25.01.2021 06:00;25.01.2021 19:32;1;0;16;16;3;1;01. Mrz;24
3977;AZ588774;TA01;interview;25.01.2021 09:01;Vorlesung Entwicklungspsychologie und zusammenfassen, EW wiederholen, 2neue Themen, Text EW;3;6;3h;4h;4;erst Vorlesungen Entwicklungspsychologie und die dann zusammenfassen, dann EW wiederholen und neue Themen lernen und die dann auch wiederholen, Text von EW Seminar lesen ;3;2;5;3;5;4;1;1;1;1;2;3h 30min;3h;2;5;3;2;2;2;2;konzentrierter arbeiten, nicht zu viel Druck machen;3;3;1;308;2;299;7;296;4;270;4;141;3;;;;;;;4;68;148;8;5;48191;2;9;38;14;30;2;134;;2;464;25.01.2021 06:00;25.01.2021 22:32;1;0;16;16;0;0;Jan 52;29
3978;LP893358;TA01;interview;25.01.2021 09:02;Entwicklungspsych Vorlesung durchgehen;5;6;0h;5h;6;Entwicklungspsych Vorlesung machen;3;2;5;4;6;1;1;1;1;1;6;0h;6h;3;1;5;5;6;2;-1;Statistik durcharbeiten, Formelsammlung beginnen;1;1;1;308;2;299;4;290;7;265;2;137;3;;;;;;;7;29;36;19;4;41246;3;11;13;16;40;4;290;;2;474;25.01.2021 06:00;25.01.2021 20:37;1;0;16;16;0;0;Jan 47;27
3980;AS223792;TA01;interview;25.01.2021 09:08;Vorlesungen anhören und Lernen;6;4;3h;4h;4;"9-11:30 Vorlesung Entwicklungspsychologie 
11:30- 12:30 Forschungsmethoden 
Mittagessen 
Lernen";5;5;6;5;5;4;1;3;1;2;5;3h;3h;4;4;5;5;5;4;5;Vorlesungen und Seminare anhören ;2;2;1;309;3;299;4;294;6;266;6;141;2;;;;;;Wiedergabe funktioniert nicht ;94;16;56;7;5;42868;15;23;42;40;126;8;18;14;2;378;25.01.2021 06:00;25.01.2021 21:10;1;0;16;16;0;0;Jan 16;46
3983;LF961829;TA01;interview;25.01.2021 09:13;"am seminar teilnehmen
Vorlesungen schauen 
Lernstoff vorbereiten";4;5;1h30;7h;4;"bis 12 Uhr Vorlesungen schauen 
14 Uhr seminar
16 Uhr Lernstoff vorbereiten";5;4;2;6;4;3;1;2;1;1;5;1h30;7h;5;2;5;5;5;5;5;#NAME?;4;3;1;309;1;299;7;288;1;274;5;136;2;;;;;;;4;45;65;10;4;37306;2;11;12;22;45;2;45062;;2;393;25.01.2021 06:00;26.01.2021 08:10;1;0;16;16;0;0;Jan 51;29
3986;YC888437;TA01;interview;25.01.2021 09:18;Vorlesungen bearbeiten ;6;5;2h;3h;5;Vorlesungen bearbeiten und Zusammenfassungen ergänzen ;5;5;3;6;5;4;1;1;1;3;6;2h;3h;6;1;6;6;6;2;6;Selbststudium ;2;2;1;309;3;299;2;284;2;260;3;135;4;;;;;;;3;13;44;4;3;32610;2;15;10;14;21;2;172;;4;307;25.01.2021 06:00;25.01.2021 18:27;1;0;16;16;0;0;02. Jul;59
3987;UT655437;TA01;interview;25.01.2021 09:20;"1 Vorlesung und 1 Text von Einführung in EW bearbeiten + Kartei karten anlegen 
1 Vorlesung von Betsch bearbeiten und mind map plus karteikarten anlegen 
und 1 Vorlesung allg. Psychologie in kartei karten festhalten ";6;5;4h;6h;6;Bezüglich meines Zeitplans werde ich mich von jetzt bis um 10.15 organisieren danach habe ich bis 12 uhr Tutorium dann mache ich eine kurze essenspause danach weiter bis 14.uhr mein selbststudium abarbeiten, danach wieder für 2h vorlesung. Danach werde ich entspannt den rest meines planes erledigen ;6;6;6;5;5;6;4;6;1;1;4;4h;6h;6;1;6;6;5;6;6;mnd maps erstellen;6;6;1;309;2;299;2;298;7;272;1;143;3;;;;;;;110;119;141;6;5;52584;6;21;17;16;41;4;3;3;2;390;25.01.2021 06:00;26.01.2021 00:04;1;0;16;16;3;1;Jan 37;57
3990;AT424766;TA01;interview;25.01.2021 09:23;an Liveseminar und zwei Tutorien Teilnehmen, Telefonat Studienberatung;6;5;5h;1h;6;Livetermine alle nacheinander wahrnehmen und zwischenzeitliche Pausen zur kurzen Erholung nutzen;3;2;6;6;3;6;1;1;1;2;6;5h;30min;6;2;6;6;5;2;6;an Livevorlesung teilnehmen, asynchrone Vorlesung bearbeiten;3;2;1;309;1;299;6;294;6;268;2;141;3;;;;;;;3;55;91;7;6;43501;4;13;37;20;47;2;249;;1;535;25.01.2021 06:00;25.01.2021 21:37;1;0;16;16;0;0;Jan 42;23
3991;NV617537;TA01;interview;25.01.2021 09:24;#NAME?;5;4;0;4;2;"Zeit für ´s Ausruhen und Entspannen einbauen! Auf den Köfper und das eigene Wohlbefinden hören!
Vormittags den Großteil abarbeiten";3;4;4;3;5;1;1;3;1;1;5;0;5;5;4;5;5;5;4;-1;nicht entmütigen lassen;4;4;1;309;7;299;3;295;2;270;1;141;5;;;;;;;24;64;98;7;4;46825;6;13;15;18;52;2;191;;;494;25.01.2021 06:00;25.01.2021 22:32;0;0;13;13;0;0;Jan 24;17
3992;ME862665;TA01;interview;25.01.2021 09:24;Pause;6;1;0;0;6;Pause;1;1;1;6;1;1;1;1;1;1;6;0h;0h;-1;1;1;1;6;1;1;8.00 Uhr aufstehen;6;6;2;310;4;300;1;281;5;257;6;134;3;;;;;;;16;72;62;11;38;29506;19;28;21;85;25;19;218;;4;527;25.01.2021 06:00;25.01.2021 17:46;1;0;16;16;0;0;0.77;6
3993;GK826951;TA01;interview;25.01.2021 09:25;#NAME?;5;4;0h;6h;6;"- Vorlesung angucken 2h
- Thema lernen 2h
- Arbeitsblätter rechnen 2h";5;4;5;5;3;1;1;1;1;1;6;0h;6h;6;1;5;5;6;3;-1;ich möchte keinen Vorsatz fassen;2;3;1;310;2;300;6;294;6;267;6;141;1;;;;;;;5;59;52;10;6;42893;5;13;31;15;36;3;192;11;3;441;25.01.2021 06:00;25.01.2021 21:27;1;0;16;16;3;1;Jan 21;11
3994;YM644361;TA01;interview;25.01.2021 09:26;"-Seminare machen
-1 Vorlesung nachholen
-3 Vorlesungen lernen (wiederholen)allg.psy.Grundlagen";5;6;ca.4h;6h;4;"-1h 30min jeweils Seminar
- 1h Vorlesung nachholen
-2h für jeweils 1Vorlesung lernen-> 3Vorlesungen=6h";2;2;6;4;5;6;1;1;1;6;3;3h 30min;30min;3;4;3;4;3;2;-1;;1;1;1;310;3;300;7;278;1;265;4;138;6;;;;;;#NAME?;4;97;90;7;4;9600;30805;28;31;52;22;2;9;13;1;366;25.01.2021 06:00;25.01.2021 20:45;1;0;16;16;3;3;Jan 38;57
3995;DA181897;TA01;interview;25.01.2021 09:27;"Übersicht Einführung EW
Aufgaben bearbeiten
Tutorium Statistik";4;4;1h 30min;4h;6;"9.30-12 Einführung EW
11.30-13.30 Aufgaben
16-18 Tutorium";5;3;6;4;6;1;1;2;1;5;4;0h;5h;4;3;6;5;4;2;-1;"Wieder früh anfangen
Nur diese 2 vL Fometh, nicht mehr!";5;5;1;310;4;300;1;280;5;258;1;134;3;;;;;;;15;48;76;16;6;29289;9;37;34;40;100;16;270;;25;670;25.01.2021 06:00;25.01.2021 17:47;1;0;16;16;0;0;0.66;1
3996;FY246884;TA01;interview;25.01.2021 09:27;#NAME?;6;5;3h;4h;6;#NAME?;4;3;6;6;4;4;1;1;1;1;5;3h 30min;3h;5;3;5;5;5;6;5;weiter so;6;4;1;310;3;300;6;279;3;255;6;134;2;;;;;;;3;17;46;8;4;25511;61;122;19;17;31;4;2967;;2;346;25.01.2021 06:00;25.01.2021 17:28;1;0;16;16;0;0;Jan 32;27
3997;QT273771;TA01;interview;25.01.2021 09:32;Lernen ;6;4;0h;4h;6;"Lüders 
Baadte oder betsch anfangen zu lernen";5;4;5;5;3;1;1;1;1;1;5;0h;2h;4;5;4;5;5;4;5;Lernen;2;2;1;310;7;300;6;294;6;268;4;141;4;;;;;;Kann die Videos nie abspielen :(;4;25;47;10;34;43741;4;14;16;23;24;4;26;15;2;220;25.01.2021 06:00;25.01.2021 21:45;1;0;16;16;0;0;01. Mai;41
3999;AH561571;TA01;interview;25.01.2021 09:34;Vorlesung von heute erledigen und lernen;6;5;0h;5h;5;;5;4;5;5;5;1;1;3;3;2;6;0h;5h;5;5;5;5;5;5;5;Konzentrierter sein;5;5;1;311;3;300;5;279;6;253;7;133;2;;;;;;;2;29;21;7;8;24778;2;8;14;15;18;2;160;;2;288;25.01.2021 06:00;25.01.2021 16:32;1;0;16;16;3;3;02. Jul;58
4002;AK891341;TA01;interview;25.01.2021 09:37;nach meinem Tagesplan arbeiten;4;4;1 h;4 h;4;"11-12 allg. Sonderpädagogik
12-13 ESE live
13:30-14:30 Forschungsmethoden
arbeiten
20-22 Forschungsmethoden";4;4;3;4;3;3;5;1;2;1;3;1 h;3 h;4;3;5;5;3;1;6;Angriff auf Uni:);3;3;1;311;1;300;2;294;5;271;7;143;2;;;;;;;3;423;114;10;3;43383;2;23;5485;23;320;2;161;;;473;25.01.2021 06:00;25.01.2021 23:30;0;0;13;13;0;0;Jan 19;22
4004;SN429438;TA01;interview;25.01.2021 09:46;#NAME?;5;4;1h 30min;4h;4;"- Lernkarten 10-12 Uhr
- 13-15 Uhr Test lesen + Arbeitsblatt
- 16-18 Uhr Tutorium";5;5;4;5;4;2;1;1;1;1;5;1h 30min;4h;4;4;5;4;5;4;4;#NAME?;4;4;1;311;5;300;5;294;6;268;6;141;2;;;;;;;5;61;103;8;3;43535;4;15;163;22;40;3;164;;2;458;25.01.2021 06:00;25.01.2021 22:01;1;0;16;16;0;0;01. Feb;15
4005;FE929218;TA01;interview;25.01.2021 09:46;ausarbetungen schreiben, lernen;6;6;45min;5h;6;"seminar
pause
ausarbeitung
pause
lernen";4;4;5;4;6;2;1;2;1;2;4;50 min;4h35min;5;5;4;4;4;1;-1;;4;4;1;311;4;300;5;290;1;265;2;137;6;;;;;;;6;24;40;8;5;38702;7;31;91;14;32;4;143;8;2;415;25.01.2021 06:00;25.01.2021 20:38;1;0;16;16;6;4;Jan 31;20
4006;NM384333;TA01;interview;25.01.2021 09:47;#NAME?;5;3;0;8;1;;3;3;5;5;4;1;1;1;2;1;3;0;5;-1;4;2;2;2;1;2;#NAME?;1;1;1;311;6;300;4;296;2;271;4;142;6;;;;;;;7;51;33;20;7;47482;3;14;48;29;45;1;174;;1;433;25.01.2021 06:00;25.01.2021 23:06;1;0;16;16;3;3;Jan 45;31
4013;UR157297;TA01;interview;25.01.2021 10:05;"Vorlesungen anschauen
Seminare
lernen
Feedback
Testklausur?";3;6;3h;3h;5;"10.30 - 12.00: Vorlesung anschauen
12.00 - 14.00: Seminar
14.00 - 16.00: Seminar
17.00 - 19.00: Vorlesung/lernen/Testklausur";1;2;6;1;4;4;1;6;6;6;2;3h;2h;2;6;6;6;1;1;2;Lernzettel Statistik und Ew beenden und lernen;2;4;1;312;1;302;3;288;6;263;4;136;3;;;;;;;12;60;129;11;8;34774;6;16;14;18;65;2;184;;2;527;25.01.2021 06:00;25.01.2021 19:54;1;0;16;16;0;0;Jan 14;13
