;SERIAL;Feedback;TIME;ZEIT;GOAL;gmc_GOALt1
2097;YL695788;1;LP_T16;TE03_01;6;
2098;TG784124;1;LP_T16;TE03_01;5;
2099;DM159531;0;LP_T16;TE03_01;6;
2100;LW441239;1;LP_T16;TE03_01;5;
2101;SS198481;1;LP_T16;TE03_01;6;
2103;ET745775;0;LP_T16;TE03_01;5;
2104;AY454349;1;LP_T16;TE03_01;4;
2105;WR312764;1;LP_T16;TE03_01;6;
2106;ME862665;0;LP_T16;TE03_01;6;
2107;PH647245;0;LP_T16;TE03_01;4;
2108;XS659581;0;LP_T16;TE03_01;5;
2109;AN458214;1;LP_T16;TE03_01;6;
2110;FE929218;0;LP_T16;TE03_01;5;
2111;YF233344;0;LP_T16;TE03_01;4;
2112;WG879246;1;LP_T16;TE03_01;3;
2113;ZV438183;1;LP_T16;TE03_01;4;
2114;HA634253;1;LP_T16;TE03_01;4;
2115;RV452633;0;LP_T16;TE03_01;2;
2116;VY624531;1;LP_T16;TE03_01;5;
2117;GD335178;1;LP_T16;TE03_01;6;
2118;QT273771;0;LP_T16;TE03_01;4;
2119;BS791494;0;LP_T16;TE03_01;5;
2120;CF824211;1;LP_T16;TE03_01;4;
2121;NV651396;1;LP_T16;TE03_01;4;
2122;LB318186;0;LP_T16;TE03_01;6;
2123;WN633269;1;LP_T16;TE03_01;5;
2124;AZ588774;0;LP_T16;TE03_01;5;
2125;SR175276;1;LP_T16;TE03_01;5;
2126;WC754144;1;LP_T16;TE03_01;5;
2127;YR389785;1;LP_T16;TE03_01;4;
2128;LQ366462;1;LP_T16;TE03_01;6;
2129;ZT573312;0;LP_T16;TE03_01;5;
2130;SM631877;0;LP_T16;TE03_01;5;
2131;HS785464;0;LP_T16;TE03_01;5;
2132;VX588246;1;LP_T16;TE03_01;6;
2133;HQ159989;0;LP_T16;TE03_01;3;
2134;EC159212;1;LP_T16;TE03_01;5;
2135;XA855886;1;LP_T16;TE03_01;6;
2136;ME637726;1;LP_T16;TE03_01;6;
2137;PN821564;0;LP_T16;TE03_01;5;
2138;XK242279;0;LP_T16;TE03_01;6;
2139;FF171956;1;LP_T16;TE03_01;5;
2140;SN429438;0;LP_T16;TE03_01;5;
2141;RT652696;0;LP_T16;TE03_01;5;
2142;CV988215;1;LP_T16;TE03_01;5;
2143;ME363698;1;LP_T16;TE03_01;5;
2144;TB885956;1;LP_T16;TE03_01;6;
2145;TN749971;1;LP_T16;TE03_01;4;
2146;GZ249864;0;LP_T16;TE03_01;5;
2147;XN198271;1;LP_T16;TE03_01;3;
2148;AN652227;0;LP_T16;TE03_01;2;
2149;YW953985;1;LP_T16;TE03_01;5;
1884;NB497633;1;LP_T15;TE03_01;6;
1885;AA223798;1;LP_T15;TE03_01;3;
1886;VX588246;1;LP_T15;TE03_01;6;
1887;YN129325;0;LP_T15;TE03_01;4;
1888;XY216464;0;LP_T15;TE03_01;4;
1889;BA355797;1;LP_T15;TE03_01;6;
1890;EE558756;1;LP_T15;TE03_01;6;
1891;SW218242;1;LP_T15;TE03_01;6;
1892;XS659581;0;LP_T15;TE03_01;5;
1893;FL248294;0;LP_T15;TE03_01;5;
1894;GK718459;0;LP_T15;TE03_01;3;
1895;LH578194;1;LP_T15;TE03_01;5;
1896;BC191415;0;LP_T15;TE03_01;4;
1897;MB259846;0;LP_T15;TE03_01;6;
1898;XV615413;1;LP_T15;TE03_01;6;
1899;BS791494;0;LP_T15;TE03_01;5;
1900;ET745775;0;LP_T15;TE03_01;4;
1901;LB318186;0;LP_T15;TE03_01;6;
1902;KV214531;1;LP_T15;TE03_01;6;
1903;KZ623294;0;LP_T15;TE03_01;3;
1904;HA634253;1;LP_T15;TE03_01;3;
1905;EL742586;1;LP_T15;TE03_01;5;
1906;RH615392;0;LP_T15;TE03_01;3;
1907;XB482288;0;LP_T15;TE03_01;6;
1908;NK144173;0;LP_T15;TE03_01;5;
1909;AN458214;1;LP_T15;TE03_01;6;
1910;EP831244;0;LP_T15;TE03_01;5;
1911;ZV438183;1;LP_T15;TE03_01;6;
1912;PW785611;0;LP_T15;TE03_01;5;
1913;CU525786;1;LP_T15;TE03_01;5;
1914;DC443849;0;LP_T15;TE03_01;5;
1915;VR815563;1;LP_T15;TE03_01;6;
1916;GD335178;1;LP_T15;TE03_01;6;
1917;YA272536;1;LP_T15;TE03_01;3;
1918;PK497634;1;LP_T15;TE03_01;4;
1919;BV722553;0;LP_T15;TE03_01;1;
1920;AZ588774;0;LP_T15;TE03_01;2;
1921;LP893358;0;LP_T15;TE03_01;6;
1922;XV917984;1;LP_T15;TE03_01;5;
1923;PY946565;1;LP_T15;TE03_01;6;
1924;LF961829;0;LP_T15;TE03_01;5;
1925;AP844344;1;LP_T15;TE03_01;5;
1926;LW441239;1;LP_T15;TE03_01;5;
1927;YC888437;0;LP_T15;TE03_01;6;
1928;FK136917;1;LP_T15;TE03_01;6;
1929;AT424766;0;LP_T15;TE03_01;6;
1930;NV617537;0;LP_T15;TE03_01;5;
1931;GK826951;0;LP_T15;TE03_01;6;
1932;YM644361;0;LP_T15;TE03_01;3;
1933;DA181897;0;LP_T15;TE03_01;4;
1934;FY246884;0;LP_T15;TE03_01;5;
1935;QT273771;0;LP_T15;TE03_01;5;
1936;CZ836922;1;LP_T15;TE03_01;5;
1937;AH561571;0;LP_T15;TE03_01;6;
1938;TN749971;1;LP_T15;TE03_01;4;
1939;GR441237;1;LP_T15;TE03_01;5;
1940;AK891341;0;LP_T15;TE03_01;3;
1941;AE814737;1;LP_T15;TE03_01;5;
1942;SN429438;0;LP_T15;TE03_01;5;
1943;FE929218;0;LP_T15;TE03_01;4;
1944;NM384333;0;LP_T15;TE03_01;3;
1945;FX545495;1;LP_T15;TE03_01;5;
1946;DU868473;1;LP_T15;TE03_01;5;
1947;BG864843;1;LP_T15;TE03_01;4;
1948;YL695788;1;LP_T15;TE03_01;6;
1949;TC633551;1;LP_T15;TE03_01;5;
1950;UR157297;0;LP_T15;TE03_01;2;
1951;NK367231;1;LP_T15;TE03_01;6;
1952;HD353817;1;LP_T15;TE03_01;6;
1953;YE632525;1;LP_T15;TE03_01;4;
1954;FL283383;1;LP_T15;TE03_01;5;
1955;UL113513;0;LP_T15;TE03_01;3;
1956;DT637117;0;LP_T15;TE03_01;6;
1957;WN633269;1;LP_T15;TE03_01;6;
1958;AW495873;0;LP_T15;TE03_01;1;
1959;UY881832;0;LP_T15;TE03_01;4;
1961;YF233344;0;LP_T15;TE03_01;4;
1962;SP553518;0;LP_T15;TE03_01;4;
1963;SE522452;0;LP_T15;TE03_01;6;
1964;EK319924;1;LP_T15;TE03_01;6;
1965;VN755488;1;LP_T15;TE03_01;4;
1966;KZ379721;1;LP_T15;TE03_01;4;
1967;SE762113;0;LP_T15;TE03_01;2;
1968;RQ233693;0;LP_T15;TE03_01;4;
1969;WR312764;1;LP_T15;TE03_01;6;
1970;DM159531;0;LP_T15;TE03_01;6;
1971;PZ846199;0;LP_T15;TE03_01;4;
1972;TP544386;1;LP_T15;TE03_01;6;
1973;PK111235;0;LP_T15;TE03_01;4;
1974;UX896743;0;LP_T15;TE03_01;5;
1975;LQ366462;1;LP_T15;TE03_01;6;
1976;DZ883544;1;LP_T15;TE03_01;4;
1977;RW164757;0;LP_T15;TE03_01;6;
1979;XN198271;1;LP_T15;TE03_01;5;
1980;XK292543;1;LP_T15;TE03_01;5;
1981;GZ249864;0;LP_T15;TE03_01;5;
1982;VB488197;0;LP_T15;TE03_01;5;
1983;VZ398246;1;LP_T15;TE03_01;5;
1984;RT652696;0;LP_T15;TE03_01;3;
1985;TC332594;1;LP_T15;TE03_01;4;
1986;YC186467;1;LP_T15;TE03_01;4;
1987;XG496891;0;LP_T15;TE03_01;6;
1988;CF824211;1;LP_T15;TE03_01;5;
1989;BX289155;0;LP_T15;TE03_01;4;
1990;AN652227;0;LP_T15;TE03_01;4;
1991;ME363698;1;LP_T15;TE03_01;4;
1992;SR175276;1;LP_T15;TE03_01;6;
1993;HS785464;0;LP_T15;TE03_01;2;
1994;SM631877;0;LP_T15;TE03_01;5;
1995;NV651396;1;LP_T15;TE03_01;5;
1996;WG879246;1;LP_T15;TE03_01;2;
1997;XK242279;0;LP_T15;TE03_01;6;
1998;GA326557;1;LP_T15;TE03_01;5;
1999;LC333483;0;LP_T15;TE03_01;6;
2000;BF819292;1;LP_T15;TE03_01;6;
2001;MG848757;0;LP_T15;TE03_01;6;
2002;ME637726;1;LP_T15;TE03_01;2;
2003;PH647245;0;LP_T15;TE03_01;3;
2004;XA855886;1;LP_T15;TE03_01;6;
2005;VY624531;1;LP_T15;TE03_01;5;
2006;CV988215;1;LP_T15;TE03_01;4;
2007;TB885956;1;LP_T15;TE03_01;5;
2008;AT973973;1;LP_T15;TE03_01;5;
2009;AY454349;1;LP_T15;TE03_01;4;
2010;XY662821;0;LP_T15;TE03_01;5;
2011;VK722412;0;LP_T15;TE03_01;5;
2012;PN821564;0;LP_T15;TE03_01;6;
2013;VU521743;1;LP_T15;TE03_01;6;
2014;PY378998;1;LP_T15;TE03_01;6;
2015;EC159212;1;LP_T15;TE03_01;1;
2016;XZ767591;1;LP_T15;TE03_01;4;
2017;TG784124;1;LP_T15;TE03_01;3;
2018;SS198481;1;LP_T15;TE03_01;5;
1771;NB497633;1;LP_T14;TE03_01;6;
1772;GZ249864;0;LP_T14;TE03_01;3;
1773;BA355797;1;LP_T14;TE03_01;3;
1774;EL742586;1;LP_T14;TE03_01;6;
1775;PK111235;0;LP_T14;TE03_01;2;
1776;XK292543;1;LP_T14;TE03_01;4;
1777;CU525786;1;LP_T14;TE03_01;6;
1778;TC332594;1;LP_T14;TE03_01;5;
1779;LB318186;0;LP_T14;TE03_01;4;
1780;AT424766;0;LP_T14;TE03_01;6;
1781;ET745775;0;LP_T14;TE03_01;6;
1782;SR175276;1;LP_T14;TE03_01;5;
1783;XY216464;0;LP_T14;TE03_01;4;
1784;AE814737;1;LP_T14;TE03_01;6;
1785;HA634253;1;LP_T14;TE03_01;6;
1786;QR394599;1;LP_T14;TE03_01;5;
1787;YM644361;0;LP_T14;TE03_01;4;
1788;BV722553;0;LP_T14;TE03_01;3;
1789;YE632525;1;LP_T14;TE03_01;4;
1790;PK497634;1;LP_T14;TE03_01;4;
1791;RW164757;0;LP_T14;TE03_01;6;
1792;PQ466859;0;LP_T14;TE03_01;6;
1793;QT273771;0;LP_T14;TE03_01;6;
1794;AP844344;1;LP_T14;TE03_01;6;
1795;ME862665;0;LP_T14;TE03_01;4;
1796;SS198481;1;LP_T14;TE03_01;3;
1797;GK826951;0;LP_T14;TE03_01;6;
1798;FX545495;1;LP_T14;TE03_01;6;
1799;XG496891;0;LP_T14;TE03_01;6;
1800;VZ398246;1;LP_T14;TE03_01;4;
1801;EC159212;1;LP_T14;TE03_01;4;
1802;DC443849;0;LP_T14;TE03_01;4;
1803;KZ379721;1;LP_T14;TE03_01;5;
1804;AK891341;0;LP_T14;TE03_01;4;
1805;KV214531;1;LP_T14;TE03_01;4;
1806;FL248294;0;LP_T14;TE03_01;5;
1807;LH578194;1;LP_T14;TE03_01;5;
1808;LF961829;0;LP_T14;TE03_01;4;
1809;FL283383;1;LP_T14;TE03_01;4;
1810;GD335178;1;LP_T14;TE03_01;6;
1811;XV917984;1;LP_T14;TE03_01;6;
1812;FY246884;0;LP_T14;TE03_01;4;
1813;DU868473;1;LP_T14;TE03_01;4;
1814;MB259846;0;LP_T14;TE03_01;5;
1815;FE929218;0;LP_T14;TE03_01;4;
1816;BC191415;0;LP_T14;TE03_01;2;
1817;UX896743;0;LP_T14;TE03_01;5;
1818;TC633551;1;LP_T14;TE03_01;5;
1819;WG879246;1;LP_T14;TE03_01;3;
1820;EP831244;0;LP_T14;TE03_01;6;
1821;AT973973;1;LP_T14;TE03_01;5;
1822;YN129325;0;LP_T14;TE03_01;3;
1823;WR312764;1;LP_T14;TE03_01;6;
1824;CZ836922;1;LP_T14;TE03_01;5;
1825;NM384333;0;LP_T14;TE03_01;5;
1826;YL695788;1;LP_T14;TE03_01;6;
1827;LW441239;1;LP_T14;TE03_01;6;
1828;SP553518;0;LP_T14;TE03_01;4;
1829;ZT573312;0;LP_T14;TE03_01;5;
1830;NK367231;1;LP_T14;TE03_01;5;
1831;RQ233693;0;LP_T14;TE03_01;4;
1832;SN429438;0;LP_T14;TE03_01;4;
1833;YA272536;1;LP_T14;TE03_01;2;
1834;AY454349;1;LP_T14;TE03_01;4;
1835;XY662821;0;LP_T14;TE03_01;6;
1836;AN652227;0;LP_T14;TE03_01;5;
1837;XS659581;0;LP_T14;TE03_01;4;
1838;DT637117;0;LP_T14;TE03_01;3;
1839;ME363698;1;LP_T14;TE03_01;5;
1840;BF819292;1;LP_T14;TE03_01;6;
1841;VX588246;1;LP_T14;TE03_01;6;
1842;UL113513;0;LP_T14;TE03_01;4;
1843;FK136917;1;LP_T14;TE03_01;5;
1844;WN633269;1;LP_T14;TE03_01;5;
1846;DM159531;0;LP_T14;TE03_01;6;
1847;UR157297;0;LP_T14;TE03_01;1;
1848;SM631877;0;LP_T14;TE03_01;4;
1849;TG784124;1;LP_T14;TE03_01;4;
1850;LC333483;0;LP_T14;TE03_01;6;
1851;TN749971;1;LP_T14;TE03_01;6;
1852;DZ883544;1;LP_T14;TE03_01;4;
1853;EK319924;1;LP_T14;TE03_01;5;
1854;PW785611;0;LP_T14;TE03_01;5;
1856;EE558756;1;LP_T14;TE03_01;6;
1857;CF824211;1;LP_T14;TE03_01;4;
1858;PY946565;1;LP_T14;TE03_01;6;
1859;RH615392;0;LP_T14;TE03_01;2;
1860;ZV438183;1;LP_T14;TE03_01;5;
1861;PA298545;1;LP_T14;TE03_01;2;
1862;TP544386;1;LP_T14;TE03_01;6;
1863;TB885956;1;LP_T14;TE03_01;4;
1864;AN458214;1;LP_T14;TE03_01;4;
1866;VN755488;1;LP_T14;TE03_01;4;
1867;GA326557;1;LP_T14;TE03_01;3;
1869;YW953985;1;LP_T14;TE03_01;6;
1870;BS791494;0;LP_T14;TE03_01;1;
1871;ME637726;1;LP_T14;TE03_01;3;
1872;AZ588774;0;LP_T14;TE03_01;4;
1873;XZ767591;1;LP_T14;TE03_01;4;
1874;PN821564;0;LP_T14;TE03_01;3;
1875;NK144173;0;LP_T14;TE03_01;5;
1876;AW495873;0;LP_T14;TE03_01;1;
1877;VY624531;1;LP_T14;TE03_01;4;
1878;CV988215;1;LP_T14;TE03_01;6;
1879;VK722412;0;LP_T14;TE03_01;6;
1880;VR815563;1;LP_T14;TE03_01;5;
1881;VC376826;0;LP_T14;TE03_01;4;
1668;NB497633;1;LP_T13;TE03_01;6;
1669;NV617537;0;LP_T13;TE03_01;4;
1670;LB318186;0;LP_T13;TE03_01;6;
1671;GZ249864;0;LP_T13;TE03_01;2;
1672;AE814737;1;LP_T13;TE03_01;5;
1673;PW785611;0;LP_T13;TE03_01;5;
1674;AT973973;1;LP_T13;TE03_01;3;
1675;EP831244;0;LP_T13;TE03_01;6;
1676;PK111235;0;LP_T13;TE03_01;2;
1677;ME862665;0;LP_T13;TE03_01;5;
1678;XS659581;0;LP_T13;TE03_01;4;
1679;SW218242;1;LP_T13;TE03_01;6;
1680;YM644361;0;LP_T13;TE03_01;5;
1681;BC191415;0;LP_T13;TE03_01;5;
1682;RW164757;0;LP_T13;TE03_01;3;
1683;YC186467;1;LP_T13;TE03_01;2;
1684;BA355797;1;LP_T13;TE03_01;6;
1685;PK497634;1;LP_T13;TE03_01;6;
1686;KV214531;1;LP_T13;TE03_01;6;
1687;DC443849;0;LP_T13;TE03_01;4;
1688;UX896743;0;LP_T13;TE03_01;3;
1689;BV722553;0;LP_T13;TE03_01;2;
1690;UR157297;0;LP_T13;TE03_01;1;
1691;VR815563;1;LP_T13;TE03_01;4;
1692;CZ836922;1;LP_T13;TE03_01;4;
1693;PA298545;1;LP_T13;TE03_01;3;
1694;FK136917;1;LP_T13;TE03_01;6;
1695;BS791494;0;LP_T13;TE03_01;4;
1696;AT424766;0;LP_T13;TE03_01;5;
1697;FX545495;1;LP_T13;TE03_01;6;
1698;GK718459;0;LP_T13;TE03_01;5;
1699;MD787544;1;LP_T13;TE03_01;5;
1700;YL695788;1;LP_T13;TE03_01;6;
1701;YE632525;1;LP_T13;TE03_01;3;
1702;PH647245;0;LP_T13;TE03_01;4;
1703;WG879246;1;LP_T13;TE03_01;4;
1704;ZT573312;0;LP_T13;TE03_01;5;
1705;YA272536;1;LP_T13;TE03_01;5;
1706;SN429438;0;LP_T13;TE03_01;4;
1707;UL113513;0;LP_T13;TE03_01;2;
1708;QT273771;0;LP_T13;TE03_01;2;
1709;SE762113;0;LP_T13;TE03_01;5;
1711;PQ466859;0;LP_T13;TE03_01;6;
1712;FL248294;0;LP_T13;TE03_01;3;
1713;KZ379721;1;LP_T13;TE03_01;4;
1714;MB259846;0;LP_T13;TE03_01;5;
1715;VZ398246;1;LP_T13;TE03_01;4;
1716;XG496891;0;LP_T13;TE03_01;6;
1717;AY454349;1;LP_T13;TE03_01;4;
1718;VN755488;1;LP_T13;TE03_01;6;
1719;GA326557;1;LP_T13;TE03_01;5;
1720;EL742586;1;LP_T13;TE03_01;5;
1721;EE558756;1;LP_T13;TE03_01;3;
1722;PY946565;1;LP_T13;TE03_01;3;
1723;HQ159989;0;LP_T13;TE03_01;3;
1725;SP553518;0;LP_T13;TE03_01;3;
1726;AA223798;1;LP_T13;TE03_01;6;
1727;VX588246;1;LP_T13;TE03_01;6;
1728;SR175276;1;LP_T13;TE03_01;2;
1729;AK891341;0;LP_T13;TE03_01;1;
1730;WC754144;1;LP_T13;TE03_01;4;
1731;PZ846199;0;LP_T13;TE03_01;6;
1732;FL283383;1;LP_T13;TE03_01;4;
1733;ME637726;1;LP_T13;TE03_01;4;
1734;XV615413;1;LP_T13;TE03_01;4;
1735;LC333483;0;LP_T13;TE03_01;6;
1736;AZ588774;0;LP_T13;TE03_01;4;
1737;FE929218;0;LP_T13;TE03_01;4;
1738;TB885956;1;LP_T13;TE03_01;5;
1739;XY662821;0;LP_T13;TE03_01;3;
1740;AH561571;0;LP_T13;TE03_01;6;
1741;ET745775;0;LP_T13;TE03_01;4;
1742;RQ233693;0;LP_T13;TE03_01;6;
1743;GK826951;0;LP_T13;TE03_01;5;
1746;LH578194;1;LP_T13;TE03_01;4;
1747;DU868473;1;LP_T13;TE03_01;2;
1748;SS198481;1;LP_T13;TE03_01;4;
1750;YW953985;1;LP_T13;TE03_01;4;
1751;DM159531;0;LP_T13;TE03_01;4;
1752;XK292543;1;LP_T13;TE03_01;6;
1753;LQ366462;1;LP_T13;TE03_01;6;
1754;GD335178;1;LP_T13;TE03_01;4;
1755;PN821564;0;LP_T13;TE03_01;6;
1756;RT652696;0;LP_T13;TE03_01;4;
1757;XZ767591;1;LP_T13;TE03_01;4;
1758;SE522452;0;LP_T13;TE03_01;6;
1759;CV988215;1;LP_T13;TE03_01;6;
1760;XV917984;1;LP_T13;TE03_01;6;
1761;SM631877;0;LP_T13;TE03_01;5;
1762;VY624531;1;LP_T13;TE03_01;5;
1763;RH615392;0;LP_T13;TE03_01;3;
1764;XA855886;1;LP_T13;TE03_01;6;
1765;TP544386;1;LP_T13;TE03_01;5;
1766;VC376826;0;LP_T13;TE03_01;5;
1768;NV651396;1;LP_T13;TE03_01;6;
1547;NV617537;0;LP_T12;TE03_01;3;
1548;LH578194;1;LP_T12;TE03_01;5;
1549;XY216464;0;LP_T12;TE03_01;5;
1550;XV615413;1;LP_T12;TE03_01;6;
1551;MD787544;1;LP_T12;TE03_01;6;
1552;SW218242;1;LP_T12;TE03_01;5;
1553;UX896743;0;LP_T12;TE03_01;2;
1554;EE558756;1;LP_T12;TE03_01;2;
1555;MB259846;0;LP_T12;TE03_01;5;
1556;LP893358;0;LP_T12;TE03_01;6;
1557;BV722553;0;LP_T12;TE03_01;4;
1558;GK718459;0;LP_T12;TE03_01;6;
1559;KV214531;1;LP_T12;TE03_01;4;
1560;AH561571;0;LP_T12;TE03_01;4;
1561;YA272536;1;LP_T12;TE03_01;5;
1562;PW785611;0;LP_T12;TE03_01;6;
1563;BA355797;1;LP_T12;TE03_01;6;
1564;PK111235;0;LP_T12;TE03_01;4;
1565;AE814737;1;LP_T12;TE03_01;4;
1566;PK497634;1;LP_T12;TE03_01;2;
1567;ET745775;0;LP_T12;TE03_01;4;
1568;PY946565;1;LP_T12;TE03_01;2;
1569;XS659581;0;LP_T12;TE03_01;4;
1570;UY881832;0;LP_T12;TE03_01;4;
1571;FK136917;1;LP_T12;TE03_01;6;
1572;QT273771;0;LP_T12;TE03_01;5;
1573;AT424766;0;LP_T12;TE03_01;4;
1574;FY246884;0;LP_T12;TE03_01;6;
1575;FL248294;0;LP_T12;TE03_01;6;
1576;YC888437;0;LP_T12;TE03_01;6;
1577;SR175276;1;LP_T12;TE03_01;5;
1578;XB482288;0;LP_T12;TE03_01;6;
1579;NK367231;1;LP_T12;TE03_01;5;
1580;VN755488;1;LP_T12;TE03_01;4;
1581;FL569837;0;LP_T12;TE03_01;6;
1582;RH615392;0;LP_T12;TE03_01;6;
1583;RA581334;1;LP_T12;TE03_01;5;
1584;DM159531;0;LP_T12;TE03_01;4;
1585;FX545495;1;LP_T12;TE03_01;3;
1586;BS791494;0;LP_T12;TE03_01;6;
1587;YL695788;1;LP_T12;TE03_01;4;
1588;YM644361;0;LP_T12;TE03_01;4;
1589;DU868473;1;LP_T12;TE03_01;5;
1590;PZ846199;0;LP_T12;TE03_01;6;
1591;ME862665;0;LP_T12;TE03_01;4;
1592;BX289155;0;LP_T12;TE03_01;2;
1594;QR394599;1;LP_T12;TE03_01;6;
1595;CZ836922;1;LP_T12;TE03_01;4;
1596;SE762113;0;LP_T12;TE03_01;5;
1597;EC159212;1;LP_T12;TE03_01;5;
1598;RW164757;0;LP_T12;TE03_01;6;
1599;DC443849;0;LP_T12;TE03_01;4;
1600;WG879246;1;LP_T12;TE03_01;2;
1601;AZ588774;0;LP_T12;TE03_01;4;
1602;TN749971;1;LP_T12;TE03_01;4;
1603;FE929218;0;LP_T12;TE03_01;6;
1604;YN129325;0;LP_T12;TE03_01;5;
1605;UR157297;0;LP_T12;TE03_01;1;
1606;AN458214;1;LP_T12;TE03_01;4;
1607;HQ159989;0;LP_T12;TE03_01;4;
1608;SM631877;0;LP_T12;TE03_01;4;
1609;BG864843;1;LP_T12;TE03_01;5;
1610;NM384333;0;LP_T12;TE03_01;3;
1611;LW441239;1;LP_T12;TE03_01;6;
1612;DT637117;0;LP_T12;TE03_01;6;
1613;GD335178;1;LP_T12;TE03_01;5;
1614;YC186467;1;LP_T12;TE03_01;4;
1615;FF171956;1;LP_T12;TE03_01;5;
1616;KZ379721;1;LP_T12;TE03_01;4;
1618;FL283383;1;LP_T12;TE03_01;5;
1619;SE522452;0;LP_T12;TE03_01;4;
1620;VX588246;1;LP_T12;TE03_01;5;
1621;AW495873;0;LP_T12;TE03_01;3;
1622;PY378998;1;LP_T12;TE03_01;6;
1623;HD353817;1;LP_T12;TE03_01;6;
1624;LQ366462;1;LP_T12;TE03_01;6;
1625;YR389785;1;LP_T12;TE03_01;3;
1626;CF824211;1;LP_T12;TE03_01;5;
1627;ZV438183;1;LP_T12;TE03_01;5;
1628;EL742586;1;LP_T12;TE03_01;6;
1629;SP553518;0;LP_T12;TE03_01;5;
1630;YE632525;1;LP_T12;TE03_01;4;
1631;TC332594;1;LP_T12;TE03_01;6;
1632;SN429438;0;LP_T12;TE03_01;4;
1633;FH839757;0;LP_T12;TE03_01;5;
1634;LC333483;0;LP_T12;TE03_01;4;
1635;LF961829;0;LP_T12;TE03_01;6;
1636;HA634253;1;LP_T12;TE03_01;6;
1638;ME363698;1;LP_T12;TE03_01;2;
1639;GK826951;0;LP_T12;TE03_01;5;
1640;NK144173;0;LP_T12;TE03_01;5;
1641;HS785464;0;LP_T12;TE03_01;4;
1642;MG848757;0;LP_T12;TE03_01;4;
1643;VY624531;1;LP_T12;TE03_01;6;
1644;RQ233693;0;LP_T12;TE03_01;4;
1645;AY454349;1;LP_T12;TE03_01;4;
1646;BF819292;1;LP_T12;TE03_01;6;
1647;AK891341;0;LP_T12;TE03_01;3;
1649;NV651396;1;LP_T12;TE03_01;4;
1650;AN652227;0;LP_T12;TE03_01;4;
1651;WN633269;1;LP_T12;TE03_01;5;
1652;VB488197;0;LP_T12;TE03_01;6;
1653;WR312764;1;LP_T12;TE03_01;3;
1654;XV917984;1;LP_T12;TE03_01;4;
1655;DA181897;0;LP_T12;TE03_01;6;
1656;GA326557;1;LP_T12;TE03_01;4;
1657;XY662821;0;LP_T12;TE03_01;5;
1658;TP544386;1;LP_T12;TE03_01;3;
1659;VZ398246;1;LP_T12;TE03_01;3;
1660;TB885956;1;LP_T12;TE03_01;4;
1661;XZ767591;1;LP_T12;TE03_01;5;
1662;PN821564;0;LP_T12;TE03_01;3;
1663;VC376826;0;LP_T12;TE03_01;4;
1664;GZ249864;0;LP_T12;TE03_01;1;
1665;VK722412;0;LP_T12;TE03_01;6;
1666;AT973973;1;LP_T12;TE03_01;3;
1667;PH647245;0;LP_T12;TE03_01;3;
1415;LH578194;1;LP_T11;TE03_01;5;
1416;YN129325;0;LP_T11;TE03_01;6;
1417;NB497633;1;LP_T11;TE03_01;6;
1418;LB318186;0;LP_T11;TE03_01;6;
1419;YE632525;1;LP_T11;TE03_01;5;
1420;BF819292;1;LP_T11;TE03_01;5;
1421;EE558756;1;LP_T11;TE03_01;5;
1422;SW218242;1;LP_T11;TE03_01;5;
1423;NV617537;0;LP_T11;TE03_01;2;
1424;XK292543;1;LP_T11;TE03_01;6;
1425;CU525786;1;LP_T11;TE03_01;4;
1426;GF886775;1;LP_T11;TE03_01;6;
1427;EL742586;1;LP_T11;TE03_01;5;
1428;AK891341;0;LP_T11;TE03_01;4;
1429;XS659581;0;LP_T11;TE03_01;4;
1430;PY946565;1;LP_T11;TE03_01;6;
1431;TG784124;1;LP_T11;TE03_01;4;
1432;XP544262;1;LP_T11;TE03_01;4;
1433;UR157297;0;LP_T11;TE03_01;1;
1434;BV722553;0;LP_T11;TE03_01;4;
1435;AA223798;1;LP_T11;TE03_01;6;
1436;MB259846;0;LP_T11;TE03_01;5;
1437;PQ466859;0;LP_T11;TE03_01;5;
1438;QT273771;0;LP_T11;TE03_01;5;
1439;AH561571;0;LP_T11;TE03_01;5;
1440;XY216464;0;LP_T11;TE03_01;5;
1441;PW785611;0;LP_T11;TE03_01;6;
1442;DU868473;1;LP_T11;TE03_01;5;
1443;RA581334;1;LP_T11;TE03_01;6;
1444;KZ623294;0;LP_T11;TE03_01;4;
1445;PK497634;1;LP_T11;TE03_01;5;
1446;BS791494;0;LP_T11;TE03_01;6;
1447;SS198481;1;LP_T11;TE03_01;4;
1448;DC443849;0;LP_T11;TE03_01;3;
1449;AT424766;0;LP_T11;TE03_01;6;
1450;XB482288;0;LP_T11;TE03_01;6;
1451;EK319924;1;LP_T11;TE03_01;1;
1452;SP553518;0;LP_T11;TE03_01;4;
1453;AP844344;1;LP_T11;TE03_01;6;
1454;FY246884;0;LP_T11;TE03_01;6;
1455;AZ588774;0;LP_T11;TE03_01;4;
1456;XG496891;0;LP_T11;TE03_01;1;
1457;ME862665;0;LP_T11;TE03_01;4;
1458;PA298545;1;LP_T11;TE03_01;4;
1460;TB885956;1;LP_T11;TE03_01;4;
1461;VR815563;1;LP_T11;TE03_01;4;
1462;EP831244;0;LP_T11;TE03_01;6;
1463;VN755488;1;LP_T11;TE03_01;5;
1464;NM384333;0;LP_T11;TE03_01;4;
1465;HA634253;1;LP_T11;TE03_01;4;
1466;XA855886;1;LP_T11;TE03_01;6;
1467;RW164757;0;LP_T11;TE03_01;6;
